"","V1","V2","V3"
"931",10,85,0.190401057584683
"932",10,86,0.190975737042793
"933",10,87,0.191564921454630
"934",10,88,0.192168634181802
"935",10,89,0.1927868991225
"936",11,1,0.192220170655654
"937",11,2,0.19161084646758
"938",11,3,0.191016022310837
"939",11,4,0.190435674659687
"940",11,5,0.189869780591623
"941",11,6,0.189318317793162
"942",11,7,0.188781264412078
"943",11,8,0.188258599238691
"944",11,9,0.187750301817334
"945",11,10,0.187256352043798
"946",11,11,0.186776730512229
"947",11,12,0.186311418302613
"948",11,13,0.185860397172316
"949",11,14,0.185423649425281
"950",11,15,0.185001157859889
"951",11,16,0.184592905957008
"952",11,17,0.184198877736016
"953",11,18,0.183819057568349
"954",11,19,0.18345343079973
"955",11,20,0.183101983023209
"956",11,21,0.182764700523742
"957",11,22,0.182441570065894
"958",11,23,0.182132579003512
"959",11,24,0.181837715343151
"960",11,25,0.181556967525412
"961",11,26,0.181290324603681
"962",11,27,0.181037776108907
"963",11,28,0.180799312318587
"964",11,29,0.180574923759470
"965",11,30,0.180364601811193
"966",11,31,0.180168338270848
"967",11,32,0.179986125432787
"968",11,33,0.179817956272257
"969",11,34,0.179663824170956
"970",11,35,0.179523723145890
"971",11,36,0.179397647759308
"972",11,37,0.179285593093801
"973",11,38,0.179187554802970
"974",11,39,0.179103529079994
"975",11,40,0.179033512618401
"976",11,41,0.178977502713251
"977",11,42,0.178935497235604
"978",11,43,0.178907494440451
"979",11,44,0.178893493324642
"980",11,45,0.178893493330922
"981",11,46,0.178907494435513
"982",11,47,0.178935497222269
"983",11,48,0.178977502756889
"984",11,49,0.179033512613715
"985",11,50,0.179103529080048
"986",11,51,0.17918755480297
"987",11,52,0.179285593093801
"988",11,53,0.179397647759312
"989",11,54,0.179523723145886
"990",11,55,0.179663824147898
"991",11,56,0.179817956273378
"992",11,57,0.179986125432767
"993",11,58,0.180168338268078
"994",11,59,0.180364601811194
"995",11,60,0.180574923750561
"996",11,61,0.180799312293793
"997",11,62,0.181037776111281
"998",11,63,0.181290324604397
"999",11,64,0.181556967525410
"1000",11,65,0.181837715343152
"1001",11,66,0.182132579003511
"1002",11,67,0.182441570049880
"1003",11,68,0.182764700499938
"1004",11,69,0.183101983023208
"1005",11,70,0.183453430799750
"1006",11,71,0.183819057568349
"1007",11,72,0.184198877735994
"1008",11,73,0.184592905957011
"1009",11,74,0.185001157859891
"1010",11,75,0.185423649425278
"1011",11,76,0.185860397172316
"1012",11,77,0.186311418302611
"1013",11,78,0.186776730511208
"1014",11,79,0.187256352043800
"1015",11,80,0.187750301817023
"1016",11,81,0.188258599238679
"1017",11,82,0.188781264412081
"1018",11,83,0.189318317760513
"1019",11,84,0.189869780591631
"1020",11,85,0.190435674659676
"1021",11,86,0.191016022312428
"1022",11,87,0.191610846467577
"1023",11,88,0.192220170655668
"1024",12,1,0.191668255638862
"1025",12,2,0.191067819968499
"1026",12,3,0.190481832619258
"1027",12,4,0.189910270351726
"1028",12,5,0.189353110746336
"1029",12,6,0.188810331713499
"1030",12,7,0.188281911949322
"1031",12,8,0.187767830641569
"1032",12,9,0.187268067593848
"1033",12,10,0.186782603173242
"1034",12,11,0.186311418303201
"1035",12,12,0.185854494480448
"1036",12,13,0.185411813804027
"1037",12,14,0.184983358919481
"1038",12,15,0.184569113010811
"1039",12,16,0.184169059905156
"1040",12,17,0.183783183971502
"1041",12,18,0.183411470020022
"1042",12,19,0.183053903621804
"1043",12,20,0.182710470787036
"1044",12,21,0.182381158054004
"1045",12,22,0.182065952628783
"1046",12,23,0.181764842206107
"1047",12,24,0.181477815025316
"1048",12,25,0.181204859918257
"1049",12,26,0.180945966216555
"1050",12,27,0.180701123872520
"1051",12,28,0.180470323370904
"1052",12,29,0.180253555644488
"1053",12,30,0.180050812340268
"1054",12,31,0.179862085540761
"1055",12,32,0.17968736792202
"1056",12,33,0.179526652674347
"1057",12,34,0.179379933568786
"1058",12,35,0.179247204900046
"1059",12,36,0.179128461454013
"1060",12,37,0.179023698732358
"1061",12,38,0.178932912546435
"1062",12,39,0.178856099471302
"1063",12,40,0.178793256450604
"1064",12,41,0.178744381082014
"1065",12,42,0.178709471470777
"1066",12,43,0.178688526265493
"1067",12,44,0.178681544617742
"1068",12,45,0.178688526228825
"1069",12,46,0.178709471487699
"1070",12,47,0.178744381119245
"1071",12,48,0.178793256450610
"1072",12,49,0.178856099469100
"1073",12,50,0.178932912546464
"1074",12,51,0.179023698732361
"1075",12,52,0.179128461454011
"1076",12,53,0.179247204900048
"1077",12,54,0.179379933564693
"1078",12,55,0.179526652674348
"1079",12,56,0.179687367922433
"1080",12,57,0.179862085577397
"1081",12,58,0.180050812346740
"1082",12,59,0.180253555635573
"1083",12,60,0.180470323343918
"1084",12,61,0.180701123870594
"1085",12,62,0.180945966213743
"1086",12,63,0.181204859912894
"1087",12,64,0.181477815094597
"1088",12,65,0.181764842206101
"1089",12,66,0.182065952640759
"1090",12,67,0.182381158054003
"1091",12,68,0.182710470787032
"1092",12,69,0.183053903673655
"1093",12,70,0.183411470020022
"1094",12,71,0.183783183971504
"1095",12,72,0.184169059905155
"1096",12,73,0.184569113010811
"1097",12,74,0.184983358919481
"1098",12,75,0.185411813804025
"1099",12,76,0.185854494498342
"1100",12,77,0.186311418312156
"1101",12,78,0.186782603173242
"1102",12,79,0.187268067593848
"1103",12,80,0.187767830641569
"1104",12,81,0.188281911949636
"1105",12,82,0.188810331713498
"1106",12,83,0.189353110746336
"1107",12,84,0.189910270351724
"1108",12,85,0.190481832594840
"1109",12,86,0.191067819968530
"1110",12,87,0.191668255638915
"1111",13,1,0.19113113184705
"1112",13,2,0.190539532987862
"1113",13,3,0.189962330993829
"1114",13,4,0.189399503155715
"1115",13,5,0.188851027330169
"1116",13,6,0.188316881933292
"1117",13,7,0.187797046018187
"1118",13,8,0.187291499123883
"1119",13,9,0.186800221465321
"1120",13,10,0.186323193680520
"1121",13,11,0.18586039718501
"1122",13,12,0.185411813805730
"1123",13,13,0.184977425979969
"1124",13,14,0.184557216829326
"1125",13,15,0.184151169737068
"1126",13,16,0.183759268923593
"1127",13,17,0.183381499100695
"1128",13,18,0.183017845548054
"1129",13,19,0.182668294060922
"1130",13,20,0.182332831024574
"1131",13,21,0.182011443349379
"1132",13,22,0.181704118529655
"1133",13,23,0.181410844592070
"1134",13,24,0.181131610152749
"1135",13,25,0.180866404277931
"1136",13,26,0.180615216688120
"1137",13,27,0.180378037648187
"1138",13,28,0.18015485793822
"1139",13,29,0.179945668860731
"1140",13,30,0.179750462327235
"1141",13,31,0.179569230751617
"1142",13,32,0.179401967034530
"1143",13,33,0.179248664805918
"1144",13,34,0.179109317990824
"1145",13,35,0.178983921285342
"1146",13,36,0.178872469775411
"1147",13,37,0.178774959184937
"1148",13,38,0.178691385664605
"1149",13,39,0.178621745991224
"1150",13,40,0.178566037531763
"1151",13,41,0.178524258049179
"1152",13,42,0.178496405960182
"1153",13,43,0.178482480184143
"1154",13,44,0.178482480189907
"1155",13,45,0.178496405985336
"1156",13,46,0.178524258065545
"1157",13,47,0.178566037531764
"1158",13,48,0.178621745991225
"1159",13,49,0.178691385679137
"1160",13,50,0.178774959146397
"1161",13,51,0.178872469787757
"1162",13,52,0.178983921273957
"1163",13,53,0.179109317996127
"1164",13,54,0.179248664805921
"1165",13,55,0.179401967082971
"1166",13,56,0.179569230748845
"1167",13,57,0.179750462327235
"1168",13,58,0.179945668861332
"1169",13,59,0.180154857923905
"1170",13,60,0.180378037648188
"1171",13,61,0.180615216689591
"1172",13,62,0.180866404277931
"1173",13,63,0.181131610152749
"1174",13,64,0.181410844592069
"1175",13,65,0.181704118529657
"1176",13,66,0.182011443344522
"1177",13,67,0.182332831048248
"1178",13,68,0.182668294060922
"1179",13,69,0.183017845548053
"1180",13,70,0.183381499100695
"1181",13,71,0.183759268923594
"1182",13,72,0.184151169737067
"1183",13,73,0.184557216829321
"1184",13,74,0.184977426023819
"1185",13,75,0.185411813805732
"1186",13,76,0.185860397185011
"1187",13,77,0.186323193680519
"1188",13,78,0.186800221465318
"1189",13,79,0.187291499120130
"1190",13,80,0.187797046018188
"1191",13,81,0.188316881952619
"1192",13,82,0.188851027354362
"1193",13,83,0.189399503139060
"1194",13,84,0.189962331000014
"1195",13,85,0.190539533004281
"1196",13,86,0.191131131847833
"1197",14,1,0.190608777801703
"1198",14,2,0.190025964298882
"1199",14,3,0.189457496690407
"1200",14,4,0.188903352688676
"1201",14,5,0.188363510500309
"1202",14,6,0.187837948956637
"1203",14,7,0.187326647430711
"1204",14,8,0.186829585863222
"1205",14,9,0.186346744870965
"1206",14,10,0.185878105478967
"1207",14,11,0.185423649424871
"1208",14,12,0.184983358945150
"1209",14,13,0.184557216759707
"1210",14,14,0.184145206334019
"1211",14,15,0.183747311593483
"1212",14,16,0.183363516962423
"1213",14,17,0.182993807541047
"1214",14,18,0.182638168911343
"1215",14,19,0.182296587247938
"1216",14,20,0.181969049249772
"1217",14,21,0.181655542159362
"1218",14,22,0.181356053838093
"1219",14,23,0.181070572574617
"1220",14,24,0.180799087347752
"1221",14,25,0.180541587645941
"1222",14,26,0.180298063348538
"1223",14,27,0.180068505158709
"1224",14,28,0.179852904058201
"1225",14,29,0.179651251757754
"1226",14,30,0.179463540428943
"1227",14,31,0.17928976278292
"1228",14,32,0.179129912058507
"1229",14,33,0.178983982159934
"1230",14,34,0.178851967361505
"1231",14,35,0.178733862547719
"1232",14,36,0.178629663138171
"1233",14,37,0.178539365193559
"1234",14,38,0.178462965116445
"1235",14,39,0.17840046001801
"1236",14,40,0.178351847462157
"1237",14,41,0.178317125501019
"1238",14,42,0.178296292865014
"1239",14,43,0.178289348728942
"1240",14,44,0.178296292861692
"1241",14,45,0.178317125515039
"1242",14,46,0.178351847407967
"1243",14,47,0.178400459997179
"1244",14,48,0.178462965116443
"1245",14,49,0.178539365193563
"1246",14,50,0.178629663185852
"1247",14,51,0.178733862547712
"1248",14,52,0.178851967336579
"1249",14,53,0.178983982146309
"1250",14,54,0.179129912062557
"1251",14,55,0.179289762782929
"1252",14,56,0.179463540410499
"1253",14,57,0.179651251757754
"1254",14,58,0.179852904090996
"1255",14,59,0.180068505158711
"1256",14,60,0.180298063348539
"1257",14,61,0.180541587645941
"1258",14,62,0.180799087342649
"1259",14,63,0.181070572574618
"1260",14,64,0.181356053805960
"1261",14,65,0.181655542159363
"1262",14,66,0.181969049246213
"1263",14,67,0.182296587253519
"1264",14,68,0.182638168911343
"1265",14,69,0.182993807541047
"1266",14,70,0.183363516962422
"1267",14,71,0.183747311593482
"1268",14,72,0.184145206334025
"1269",14,73,0.184557216763825
"1270",14,74,0.184983358946366
"1271",14,75,0.185423649424875
"1272",14,76,0.185878105478963
"1273",14,77,0.186346744851361
"1274",14,78,0.186829585863221
"1275",14,79,0.187326647431378
"1276",14,80,0.187837948961786
"1277",14,81,0.188363510500309
"1278",14,82,0.188903352688674
"1279",14,83,0.189457496720752
"1280",14,84,0.190025964298869
"1281",14,85,0.190608777802123
"1282",15,1,0.190101172419163
"1283",15,2,0.189527093342226
"1284",15,3,0.188967309577593
"1285",15,4,0.188421799201111
"1286",15,5,0.187890540855924
"1287",15,6,0.187373513700712
"1288",15,7,0.186870697489307
"1289",15,8,0.186382072671145
"1290",15,9,0.185907620040702
"1291",15,10,0.185447321083175
"1292",15,11,0.185001157874799
"1293",15,12,0.184569113026544
"1294",15,13,0.184151169683983
"1295",15,14,0.183747311576577
"1296",15,15,0.183357522996485
"1297",15,16,0.182981788767869
"1298",15,17,0.182620094243272
"1299",15,18,0.182272425449421
"1300",15,19,0.181938768829572
"1301",15,20,0.181619111379159
"1302",15,21,0.181313440788265
"1303",15,22,0.181021745150240
"1304",15,23,0.180744013173434
"1305",15,24,0.180480234057989
"1306",15,25,0.180230397628201
"1307",15,26,0.179994494186326
"1308",15,27,0.179772514609577
"1309",15,28,0.179564450305776
"1310",15,29,0.179370293218899
"1311",15,30,0.179190035786842
"1312",15,31,0.179023671138612
"1313",15,32,0.178871192762523
"1314",15,33,0.178732594811326
"1315",15,34,0.178607871899275
"1316",15,35,0.178497019220395
"1317",15,36,0.178400032487470
"1318",15,37,0.178316907974714
"1319",15,38,0.178247642431805
"1320",15,39,0.178192233200592
"1321",15,40,0.178150678156769
"1322",15,41,0.178122975714151
"1323",15,42,0.178109124727833
"1324",15,43,0.178109124736327
"1325",15,44,0.178122975721199
"1326",15,45,0.178150678189470
"1327",15,46,0.178192233231115
"1328",15,47,0.178247642458961
"1329",15,48,0.178316907974715
"1330",15,49,0.178400032508941
"1331",15,50,0.178497019234692
"1332",15,51,0.178607871906075
"1333",15,52,0.178732594811326
"1334",15,53,0.178871192761890
"1335",15,54,0.179023671138611
"1336",15,55,0.179190035799577
"1337",15,56,0.179370293218899
"1338",15,57,0.179564450306090
"1339",15,58,0.179772514609578
"1340",15,59,0.179994494245290
"1341",15,60,0.180230397628199
"1342",15,61,0.180480234092644
"1343",15,62,0.180744013173434
"1344",15,63,0.181021745150283
"1345",15,64,0.181313440788266
"1346",15,65,0.181619111380421
"1347",15,66,0.181938768812475
"1348",15,67,0.182272425449421
"1349",15,68,0.182620094243267
"1350",15,69,0.182981788767871
"1351",15,70,0.183357522984975
"1352",15,71,0.183747311576577
"1353",15,72,0.184151169683984
"1354",15,73,0.184569113026545
"1355",15,74,0.185001157874798
"1356",15,75,0.185447321073946
"1357",15,76,0.185907619989714
"1358",15,77,0.186382072633752
"1359",15,78,0.186870697489307
"1360",15,79,0.187373513700717
"1361",15,80,0.187890540855924
"1362",15,81,0.188421799201112
"1363",15,82,0.188967309594508
"1364",15,83,0.189527093375983
"1365",15,84,0.190101172420923
"1366",16,1,0.189608295453195
"1367",16,2,0.189042900197032
"1368",16,3,0.188491750077376
"1369",16,4,0.187954823527670
"1370",16,5,0.187432099561947
"1371",16,6,0.186923557749625
"1372",16,7,0.186429178225180
"1373",16,8,0.185948941734546
"1374",16,9,0.185482829568387
"1375",16,10,0.185030823507960
"1376",16,11,0.18459290594721
"1377",16,12,0.184169059907741
"1378",16,13,0.183759268927177
"1379",16,14,0.183363516973576
"1380",16,15,0.182981788762960
"1381",16,16,0.182614069427807
"1382",16,17,0.182260344742271
"1383",16,18,0.181920600966926
"1384",16,19,0.181594824941264
"1385",16,20,0.181283004006234
"1386",16,21,0.180985126090287
"1387",16,22,0.180701179736974
"1388",16,23,0.180431153859761
"1389",16,24,0.180175038087964
"1390",16,25,0.179932822446487
"1391",16,26,0.179704497648634
"1392",16,27,0.179490054824637
"1393",16,28,0.179289485699545
"1394",16,29,0.179102782544796
"1395",16,30,0.178929938173098
"1396",16,31,0.178770945815736
"1397",16,32,0.178625799442433
"1398",16,33,0.178494493344939
"1399",16,34,0.178377022578406
"1400",16,35,0.178273382566999
"1401",16,36,0.178183569264350
"1402",16,37,0.178107579260436
"1403",16,38,0.178045409629504
"1404",16,39,0.177997057935557
"1405",16,40,0.177962522404199
"1406",16,41,0.177941801561601
"1407",16,42,0.177934894707420
"1408",16,43,0.177941801592997
"1409",16,44,0.177962522368773
"1410",16,45,0.177997057983990
"1411",16,46,0.178045409619803
"1412",16,47,0.178107579260437
"1413",16,48,0.178183569264350
"1414",16,49,0.178273382562527
"1415",16,50,0.178377022580391
"1416",16,51,0.178494493344935
"1417",16,52,0.178625799405753
"1418",16,53,0.178770945789335
"1419",16,54,0.178929938138432
"1420",16,55,0.179102782551976
"1421",16,56,0.179289485711831
"1422",16,57,0.179490054824636
"1423",16,58,0.179704497640165
"1424",16,59,0.179932822446475
"1425",16,60,0.180175038087961
"1426",16,61,0.180431153912518
"1427",16,62,0.180701179736974
"1428",16,63,0.180985126106174
"1429",16,64,0.181283003989755
"1430",16,65,0.181594824946412
"1431",16,66,0.181920600955054
"1432",16,67,0.182260344742273
"1433",16,68,0.182614069476965
"1434",16,69,0.18298178876296
"1435",16,70,0.183363516978231
"1436",16,71,0.183759268904741
"1437",16,72,0.184169059907740
"1438",16,73,0.184592905947209
"1439",16,74,0.185030823487709
"1440",16,75,0.185482829570804
"1441",16,76,0.185948941757501
"1442",16,77,0.186429178225182
"1443",16,78,0.186923557749625
"1444",16,79,0.187432099563727
"1445",16,80,0.187954823527972
"1446",16,81,0.188491750077336
"1447",16,82,0.189042900197041
"1448",16,83,0.189608295461426
"1449",17,1,0.189130127129427
"1450",17,2,0.188573365500067
"1451",17,3,0.188030799227956
"1452",17,4,0.187502407056446
"1453",17,5,0.186988168469384
"1454",17,6,0.186488063302769
"1455",17,7,0.186002072166760
"1456",17,8,0.185530176106310
"1457",17,9,0.185072356817312
"1458",17,10,0.184628596369243
"1459",17,11,0.184198877661316
"1460",17,12,0.183783183938201
"1461",17,13,0.1833814991256
"1462",17,14,0.182993807543454
"1463",17,15,0.182620094253337
"1464",17,16,0.182260344753861
"1465",17,17,0.181914545087989
"1466",17,18,0.181582681912011
"1467",17,19,0.18126474238761
"1468",17,20,0.180960714115446
"1469",17,21,0.180670585467573
"1470",17,22,0.180394345213199
"1471",17,23,0.180131982698671
"1472",17,24,0.179883487692016
"1473",17,25,0.179648850709592
"1474",17,26,0.179428062668385
"1475",17,27,0.179221115066741
"1476",17,28,0.179027999886992
"1477",17,29,0.17884870971477
"1478",17,30,0.178683237618287
"1479",17,31,0.178531577259512
"1480",17,32,0.178393722786940
"1481",17,33,0.178269668855308
"1482",17,34,0.178159410722992
"1483",17,35,0.178062944154734
"1484",17,36,0.177980265385025
"1485",17,37,0.177911371288977
"1486",17,38,0.177856259204093
"1487",17,39,0.177814926983517
"1488",17,40,0.177787373029653
"1489",17,41,0.177773596352763
"1490",17,42,0.177773596347531
"1491",17,43,0.177787373082438
"1492",17,44,0.177814926986675
"1493",17,45,0.177856259191632
"1494",17,46,0.177911371313382
"1495",17,47,0.177980265385026
"1496",17,48,0.178062944154743
"1497",17,49,0.178159410719527
"1498",17,50,0.178269668855309
"1499",17,51,0.178393722775789
"1500",17,52,0.178531577256429
"1501",17,53,0.17868323761829
"1502",17,54,0.178848709714765
"1503",17,55,0.179027999940228
"1504",17,56,0.179221115069095
"1505",17,57,0.179428062668385
"1506",17,58,0.179648850709735
"1507",17,59,0.179883487692025
"1508",17,60,0.180131982674691
"1509",17,61,0.180394345213199
"1510",17,62,0.180670585467573
"1511",17,63,0.180960714134401
"1512",17,64,0.181264742387609
"1513",17,65,0.181582681912676
"1514",17,66,0.181914545087994
"1515",17,67,0.182260344756794
"1516",17,68,0.182620094253343
"1517",17,69,0.182993807543454
"1518",17,70,0.183381499125528
"1519",17,71,0.1837831839382
"1520",17,72,0.184198877661316
"1521",17,73,0.184628596369242
"1522",17,74,0.185072356817311
"1523",17,75,0.185530176106312
"1524",17,76,0.186002072166760
"1525",17,77,0.186488063302767
"1526",17,78,0.186988168449525
"1527",17,79,0.187502407056447
"1528",17,80,0.188030799226733
"1529",17,81,0.188573365500065
"1530",17,82,0.189130127122048
"1531",18,1,0.188666648317462
"1532",18,2,0.18811847052099
"1533",18,3,0.187584438631452
"1534",18,4,0.187064531838332
"1535",18,5,0.186558729862678
"1536",18,6,0.186067013126909
"1537",18,7,0.185589362409834
"1538",18,8,0.185125759231236
"1539",18,9,0.184676185546892
"1540",18,10,0.18424062397196
"1541",18,11,0.183819057566081
"1542",18,12,0.183411470032417
"1543",18,13,0.183017845561154
"1544",18,14,0.182638168943831
"1545",18,15,0.182272425425772
"1546",18,16,0.181920600961149
"1547",18,17,0.18158268188491
"1548",18,18,0.181258655198680
"1549",18,19,0.180948508335871
"1550",18,20,0.180652229383458
"1551",18,21,0.180369806886783
"1552",18,22,0.180101229941058
"1553",18,23,0.179846488178041
"1554",18,24,0.179605571862424
"1555",18,25,0.179378471618001
"1556",18,26,0.179165178777604
"1557",18,27,0.178965685097417
"1558",18,28,0.178779982935101
"1559",18,29,0.178608065082919
"1560",18,30,0.178449924963931
"1561",18,31,0.178305556521974
"1562",18,32,0.178174954140323
"1563",18,33,0.178058112866536
"1564",18,34,0.177955028185243
"1565",18,35,0.177865696158098
"1566",18,36,0.177790113303022
"1567",18,37,0.177728276731587
"1568",18,38,0.177680184123413
"1569",18,39,0.177645833522968
"1570",18,40,0.177625223728517
"1571",18,41,0.177618353854173
"1572",18,42,0.177625223691416
"1573",18,43,0.177645833519895
"1574",18,44,0.177680184068059
"1575",18,45,0.177728276768545
"1576",18,46,0.177790113300547
"1577",18,47,0.177865696122895
"1578",18,48,0.177955028185242
"1579",18,49,0.178058112866535
"1580",18,50,0.178174954140321
"1581",18,51,0.178305556521976
"1582",18,52,0.178449924965081
"1583",18,53,0.178608065080276
"1584",18,54,0.178779982935101
"1585",18,55,0.178965685097418
"1586",18,56,0.179165178777604
"1587",18,57,0.179378471622304
"1588",18,58,0.179605571862426
"1589",18,59,0.179846488178043
"1590",18,60,0.180101229941056
"1591",18,61,0.180369806873604
"1592",18,62,0.180652229380989
"1593",18,63,0.180948508335871
"1594",18,64,0.181258655198680
"1595",18,65,0.18158268188491
"1596",18,66,0.181920600984121
"1597",18,67,0.182272425425865
"1598",18,68,0.182638168943832
"1599",18,69,0.183017845583900
"1600",18,70,0.183411470032410
"1601",18,71,0.183819057606824
"1602",18,72,0.184240623971966
"1603",18,73,0.184676185546988
"1604",18,74,0.185125759235034
"1605",18,75,0.185589362409833
"1606",18,76,0.186067013126933
"1607",18,77,0.186558729878080
"1608",18,78,0.187064531843312
"1609",18,79,0.187584438631340
"1610",18,80,0.188118470520987
"1611",18,81,0.188666648321878
"1612",19,1,0.188217840459226
"1613",19,2,0.187678197057081
"1614",19,3,0.187152650543645
"1615",19,4,0.186641180403645
"1616",19,5,0.186143766809401
"1617",19,6,0.185660390492465
"1618",19,7,0.185191032663378
"1619",19,8,0.184735675196841
"1620",19,9,0.184294300316172
"1621",19,10,0.183866891093074
"1622",19,11,0.183453430809121
"1623",19,12,0.183053903620414
"1624",19,13,0.182668294069222
"1625",19,14,0.18229658723742
"1626",19,15,0.181938768806685
"1627",19,16,0.181594824921169
"1628",19,17,0.181264742340853
"1629",19,18,0.180948508406315
"1630",19,19,0.180646110734813
"1631",19,20,0.180357537893604
"1632",19,21,0.180082778705003
"1633",19,22,0.179821822561547
"1634",19,23,0.179574659476066
"1635",19,24,0.179341279881474
"1636",19,25,0.179121674918753
"1637",19,26,0.178915836000609
"1638",19,27,0.178723755281786
"1639",19,28,0.178545425448213
"1640",19,29,0.178380839586608
"1641",19,30,0.178229991346288
"1642",19,31,0.178092875056565
"1643",19,32,0.177969485296934
"1644",19,33,0.177859817499518
"1645",19,34,0.177763867330650
"1646",19,35,0.177681631181036
"1647",19,36,0.177613105857403
"1648",19,37,0.177558288754444
"1649",19,38,0.177517177785478
"1650",19,39,0.177489771310446
"1651",19,40,0.177476068354120
"1652",19,41,0.177476068348657
"1653",19,42,0.177489771328735
"1654",19,43,0.177517177770226
"1655",19,44,0.177558288771762
"1656",19,45,0.177613105859344
"1657",19,46,0.177681631206634
"1658",19,47,0.177763867364247
"1659",19,48,0.177859817499511
"1660",19,49,0.177969485296934
"1661",19,50,0.178092875079788
"1662",19,51,0.178229991347707
"1663",19,52,0.17838083958751
"1664",19,53,0.178545425433056
"1665",19,54,0.178723755282136
"1666",19,55,0.178915836000609
"1667",19,56,0.179121674918751
"1668",19,57,0.179341279912082
"1669",19,58,0.179574659471047
"1670",19,59,0.179821822561546
"1671",19,60,0.180082778734601
"1672",19,61,0.180357537893609
"1673",19,62,0.180646110734814
"1674",19,63,0.180948508340273
"1675",19,64,0.181264742340853
"1676",19,65,0.181594824921683
"1677",19,66,0.181938768786502
"1678",19,67,0.182296587238648
"1679",19,68,0.182668294072295
"1680",19,69,0.183053903620414
"1681",19,70,0.183453430809128
"1682",19,71,0.183866891037933
"1683",19,72,0.184294300329943
"1684",19,73,0.184735675148303
"1685",19,74,0.185191032663379
"1686",19,75,0.185660390524122
"1687",19,76,0.186143766809409
"1688",19,77,0.186641180403642
"1689",19,78,0.187152650601531
"1690",19,79,0.187678197057079
"1691",19,80,0.188217840459224
"1692",20,1,0.187783685631181
"1693",20,2,0.187252527616645
"1694",20,3,0.186735417745350
"1695",20,4,0.186232336000345
"1696",20,5,0.185743262836786
"1697",20,6,0.185268179399475
"1698",20,7,0.184807067242672
"1699",20,8,0.184359908533073
"1700",20,9,0.183926686025997
"1701",20,10,0.183507382871021
"1702",20,11,0.183101983028181
"1703",20,12,0.182710470799366
"1704",20,13,0.182332831038612
"1705",20,14,0.181969049230146
"1706",20,15,0.181619111369434
"1707",20,16,0.181283003973307
"1708",20,17,0.180960714104191
"1709",20,18,0.180652229376102
"1710",20,19,0.180357537919888
"1711",20,20,0.180076628383422
"1712",20,21,0.17980948998884
"1713",20,22,0.1795561124746
"1714",20,23,0.179316486203255
"1715",20,24,0.179090601774837
"1716",20,25,0.178878450690770
"1717",20,26,0.178680024785639
"1718",20,27,0.178495316442303
"1719",20,28,0.178324318562848
"1720",20,29,0.178167024581396
"1721",20,30,0.178023428547084
"1722",20,31,0.177893524827973
"1723",20,32,0.177777308557447
"1724",20,33,0.177674775241658
"1725",20,34,0.177585921002218
"1726",20,35,0.177510742384765
"1727",20,36,0.177449236521187
"1728",20,37,0.177401401098393
"1729",20,38,0.177367234231283
"1730",20,39,0.177346734640014
"1731",20,40,0.177339901504724
"1732",20,41,0.177346734651515
"1733",20,42,0.177367234229626
"1734",20,43,0.177401401087119
"1735",20,44,0.177449236537823
"1736",20,45,0.177510742420912
"1737",20,46,0.177585920982974
"1738",20,47,0.177674775241660
"1739",20,48,0.177777308557447
"1740",20,49,0.177893524849156
"1741",20,50,0.178023428547085
"1742",20,51,0.178167024573288
"1743",20,52,0.178324318562848
"1744",20,53,0.178495316442302
"1745",20,54,0.178680024779408
"1746",20,55,0.178878450690769
"1747",20,56,0.179090601765882
"1748",20,57,0.179316486137013
"1749",20,58,0.179556112489680
"1750",20,59,0.179809489986526
"1751",20,60,0.180076628383422
"1752",20,61,0.180357537898722
"1753",20,62,0.180652229376101
"1754",20,63,0.180960714104191
"1755",20,64,0.181283003973305
"1756",20,65,0.181619111371028
"1757",20,66,0.181969049230146
"1758",20,67,0.182332831038611
"1759",20,68,0.18271047076881
"1760",20,69,0.183101983028181
"1761",20,70,0.183507382871020
"1762",20,71,0.183926686025995
"1763",20,72,0.184359908522181
"1764",20,73,0.184807067216049
"1765",20,74,0.185268179399475
"1766",20,75,0.185743262834598
"1767",20,76,0.186232336000326
"1768",20,77,0.186735417739276
"1769",20,78,0.187252527610546
"1770",20,79,0.187783685631179
"1771",21,1,0.187364166502308
"1772",21,2,0.186841445165881
"1773",21,3,0.186332723684161
"1774",21,4,0.185837982313919
"1775",21,5,0.185357202096089
"1776",21,6,0.184890364280869
"1777",21,7,0.184437450910403
"1778",21,8,0.183998444524315
"1779",21,9,0.183573328160857
"1780",21,10,0.183162085467809
"1781",21,11,0.182764700506807
"1782",21,12,0.182381158091031
"1783",21,13,0.182011443352074
"1784",21,14,0.18165554215528
"1785",21,15,0.181313440808027
"1786",21,16,0.180985126101388
"1787",21,17,0.180670585493935
"1788",21,18,0.180369806859588
"1789",21,19,0.180082778711402
"1790",21,20,0.179809489981681
"1791",21,21,0.179549930222621
"1792",21,22,0.179304089540416
"1793",21,23,0.179071958355787
"1794",21,24,0.178853527977736
"1795",21,25,0.178648789856481
"1796",21,26,0.178457736258992
"1797",21,27,0.178280359852594
"1798",21,28,0.178116653878336
"1799",21,29,0.177966612054786
"1800",21,30,0.177830228615425
"1801",21,31,0.177707498371394
"1802",21,32,0.177598416647184
"1803",21,33,0.177502979277337
"1804",21,34,0.177421182526452
"1805",21,35,0.177353023395375
"1806",21,36,0.177298499174977
"1807",21,37,0.177257607840433
"1808",21,38,0.177230347814238
